"volume","open_lastclose_ratio","high_close_ratio","close_lastclose_ratio","ad_ratio","obv_ratio","sar_ratio","apo5_ratio","rsi5_ratio","willi5_ratio","macdsignal5_ratio","cmo5_ratio","ppo5_ratio","roc5_ratio","ultosc5_ratio"
0.1242242063,-0.0161812298,0.2184775702,-0.1825822345,-0.0097215341,-0.0005131335,-0.0230958651,-0.0079918628,-0.0451971923,0.0752688172,3.54351210938863E-06,0.0014160894,-0.0078163486,-0.0726938325,-0.1214564885
0.1631033479,0,0.1729843254,-0.1079031074,-0.0073836075,-0.0007126276,-0.0222395975,-0.0072209614,-0.0279793563,0.0004962779,6.18583052285516E-06,0.0002361939,-0.0070390973,0.0452299656,-0.1330102773
0.0945169588,0.0495594714,0.0945633759,-0.0310671313,-0.0053730643,-0.0004468315,-0.0358382783,-0.0129504505,-0.0094812618,0.0028152493,4.89377229025274E-06,5.2220216895837E-05,-0.012788341,-0.0115287044,0.1230850913
0.0839674295,0.0662251656,0.2361477911,0.0155678561,-0.0081734946,0.0004167666,-0.0338475504,-0.0027027027,0.0156615424,-0.0014025245,1.51913220114732E-06,-7.67346069897339E-05,-0.0025744718,0.0346790797,-0.2707200044
0.1059759004,-0.0992282249,0.04743877,-0.0622027679,0.0064428874,-0.0005036759,-0.0319589938,0.0156156156,-0.024858508,-0.0033768773,7.29698971263813E-07,0.0001464211,0.0156320457,0.005416374,0.001727945
0.1142495684,-0.049833887,0.1762848119,-0.1874349184,-0.0071834369,-0.0005737363,-0.0452503379,0.0072325847,-0.062016305,0.0040056717,0.000004449,0.0002665071,0.0073013047,0.0002713357,0.0779618563
0.1460827287,0.0673400673,0.2266519011,-0.1424694708,-0.0076536926,-0.0007812743,-0.059459576,0.003003003,-0.0442532913,-0.0012619833,6.80088001443002E-06,9.44223189365271E-05,0.0031247263,0.0018969036,0.0017592798
0.2395332687,0.0340136054,0,0.3997867804,0.0444062709,0.0013971713,-0.0761883845,-0.0021621622,0.5744638709,-0.0213244417,-5.13840252248246E-06,-0.0008326778,-0.0021339621,-0.0214868515,0.6690623108
0.1546473713,-0.0826901874,0.3403637516,-0.4043179911,-0.0093704571,-0.0007853302,-0.0846420298,0.0020564042,-0.0687029627,0.0463237431,9.13355048774576E-07,-0.0065867408,0.0021893264,-0.5580193871,-0.0945025454
0.1566248005,0.0340522134,0.2799817601,-0.224134718,-0.009064131,-0.0008678683,-0.0736117548,0.0032760033,-0.0370060662,0.0076599417,7.17481326751405E-06,0.0003016268,0.003459709,0.0080843386,-0.0849114175
0.141833167,0.0865051903,0.2650407381,-0.0813407013,-0.0209348379,-0.0008658348,-0.0848840837,0.0012174336,-0.0151680557,0.0040322581,7.24124362105237E-06,7.14505691505946E-05,0.0013777773,-0.0037984657,-0.0500175919
0.1077036373,0.1044083527,0.0978018477,0.2290750424,0.0054460527,0.0007241826,-0.07210779,-0.0046598322,0.1293772188,-0.0100358423,-4.86312693926444E-07,-0.0005128176,-0.0045541611,-0.0163651162,0.1077136967
0.0747697005,0.0856164384,0.1630030795,0,-0.0139556997,0,-0.0611505815,0.009009009,0,-0.001903505,-3.97478272036947E-06,-4.67804007528398E-19,0.0090811137,0.083259239,-0.2820588006
0.088907207,0.0171232877,0.1301054193,0.0322020037,-0.0168419687,0.0005550435,-0.0517830332,-0.0048564189,0.0125913061,-0.0159801489,-6.59016727863217E-06,-0.0002450044,-0.0047573411,-0.0186280668,0.0490046648
0.5411746454,0.0683371298,0.7400224614,-0.4658654337,-0.2044438416,-0.0031901835,-0.4184179721,-0.0046332046,-0.0855785306,0.0582620145,3.30813199836357E-06,0.0025866452,-0.0044706753,0.1054512576,-0.216426092
0.5662890211,0.0176678445,0.5205007206,-0.4319392437,0.0767479994,-0.0050528146,0.4413468563,0.0031065548,-0.0631944201,0.0026678071,1.40427328034321E-05,0.0002390803,0.0033237456,0.0243975927,-0.0604564671
0.173861287,0.0546780073,0.017080227,0.2227924775,-0.0091386518,0.003353862,0,0.0094733909,0.176799144,-0.0059907834,6.43791666772369E-06,-0.0003377449,0.0096144235,0.0001913662,0.0576501479
0.1841767048,-0.1973684211,0.1563401799,-0.2361993858,0.0008118735,-0.0026186627,-0.012258503,0.0047452032,-0.0354420305,0.0043626829,5.46934520325037E-06,0.0002324414,0.005032608,0.0072412727,-0.0277961323
0.125487316,-0.0364963504,0.0688147941,0.1372698551,-0.0055526459,0.0024730511,-0.0264529201,0.0078975079,0.0683521737,-0.0036347115,5.73684492111387E-07,-0.0002796273,0.0080621769,-0.0023407086,0.2739367799
0.1541582409,0.1084337349,0.119561589,0.1019600791,0.0034853293,0.0024053514,-0.0254834793,-0.000679071,0.0370120489,-0.0146257566,-3.71490926588041E-06,-0.0003221762,-0.0005796496,-0.014894586,0.2205544373
0.1187145978,-0.0179425837,0.2426055543,-0.2024566164,0.0079764456,-0.0014749509,-0.0245464251,-0.0055725829,-0.037434839,0.0162271805,-2.90425715172817E-06,0.0006636476,-0.0054461013,-0.022331117,0.1093617753
0.1472381045,0.0910194175,0,0.2909904362,-0.0098525687,0.0021697412,-0.0236409035,-0.0078975079,0.1027584981,-0.0288624788,-7.88909887891497E-06,-0.0007872721,-0.007775114,0.0811487807,0.0573625436
0.1243805469,-0.0356718193,0.1187096061,0.0167710792,0.0028228338,0.0014892106,-0.0227660661,-0.0183486239,0.0035114129,0.0612903226,-1.06907290658464E-05,0.0102350304,-0.0182130897,0.0634775453,0.0187629991
0.1221449027,0.0534441805,0,0.1005069664,-0.0096242481,0.001262464,-0.0219210717,-0.050965251,0.0221909828,-0.0260545906,-1.46508549355542E-05,0.0046897045,-0.0507715686,-0.0022484089,0.0404669508
0.099467523,-0.0353773585,0.0842920293,-0.0166326387,-0.0016152954,-0.0009063639,-0.0211050875,0.02092415,-0.0046939861,0.1123470523,-1.70623003211661E-05,-0.0001591139,0.0208209435,-0.0081366013,0.0874947449
0.1486438384,0,0,0.0499568274,-0.0149638718,0.0014989798,-0.0203172902,0.0122850123,0.0127927324,-0.0183990442,-2.16513649248223E-05,0.0005302619,0.0120916825,0.0289249174,0.2767518184
0.1186233769,0.0352941176,0.1000869376,0.0995610184,0.0015453262,0.0010317387,-0.0195568669,0.0033783784,0.0224507222,0.0722580645,-0.000035405,0.000593477,0.0032878388,-0.0089944648,-0.116557452
0.1136605611,0.0700934579,0.0831144922,0.0494315804,0.0039504904,0.0008908131,-0.0188230164,-0.0009009009,0.0092534926,-0.0073675826,-0.000090989,0.0001560993,-0.0010099665,0.0027307322,0.0320079823
0.1311247669,0.0349243306,0.1841380627,-0.0985178879,0.0063384361,-0.0009387395,-0.4528737406,-0.0040385213,-0.0371251908,0.0475806452,6.68061384648279E-05,-0.0005483768,-0.0040785821,-0.0146473025,-0.1697899618
0.1457258353,-0.0351699883,0.1181483314,-0.1157460062,-0.0020853087,-0.0011589982,0.0093390349,-0.0043827611,-0.0418975658,0.0146627566,-5.20805373411599E-06,-0.0016462393,-0.0043853515,-0.0248321061,0.0240051856
0.0908830382,-0.1063829787,0.0506949223,-0.0166719594,-0.0043416504,-0.0008244572,0.0091410245,-0.0135135135,-0.0071913097,0.0017921147,-2.12857160319765E-05,0.0001988547,-0.0134727358,0.0823922963,0.0074676106
0.085788518,-0.0887573964,0.0167398239,0.1335335159,-0.0097184287,0.0008530504,0.0089474451,-0.0156931125,0.0724862722,-0.013582343,-1.2304435546363E-06,-0.0015368278,-0.0156230548,-0.0083627515,0.0952440127
0.0690431595,0,0.0670378862,-0.0165351437,0.0067115656,-0.0006294281,0.0087581879,-0.0498960499,-0.0077557166,0.0029325513,4.41277104066978E-06,-0.0002382815,-0.0495959718,0.0274172031,0.0031991594
0.1007243738,-0.0704225352,0.0167398239,0.0165545512,-0.0115181437,0.0009841369,0.0085731471,0.0122850123,0.0073687489,-0.0207979626,7.8182544161954E-06,0.0003116174,0.0121947502,-0.0206893506,0.1160435472
0.1002023506,-0.1055099648,0.1351864593,-0.1322811499,0.0185768797,-0.0008862622,0.0083922198,0,-0.0615304163,0.0925925926,-2.4496145725747E-05,-0.0019360827,6.31554580406144E-06,0.0030010389,-0.0763109477
0.135010244,-0.1420118343,0.1881075059,-0.1669168948,0.0182792485,-0.0013184149,0.0082153061,0.0084459459,-0.0632960614,0.0205278592,-0.0001220095,0.0009053465,0.0084619543,0.1864489999,-0.1794441827
0.0778582933,0.0359281437,0.0339170303,0.1182411297,-0.0038658409,0.0008843239,0.0080423088,0.0102960103,0.1252126401,-0.0107526882,5.80651724729188E-05,-0.000547231,0.0103008639,0.0018554928,-0.0994506776
0.1846445282,0.0890736342,0,0.4355301875,-0.0198625608,0.0019169042,0.0078731334,-0.0214352283,0.1291118522,-0.0322580645,-5.39134924749678E-05,-0.0031305524,-0.021323692,-0.0508182726,0.4252671578
0.1898835369,-0.1036866359,0.0326378738,0.1137457872,-0.0266488353,0.0016374275,0.0168945168,-0.0990990991,0.0105460575,0.0023041475,-0.0088565137,0.0001449872,-0.098370985,0.0077251561,0.0561587359
0.1274369128,0,0,0.0644776119,-0.0481786485,0.0009359211,0.0292551872,0.0591216216,0.0054908617,-0.0322580645,5.49573987378743E-05,6.73340885898276E-05,0.0584669334,0.011587817,0.1074313767
0.1832316032,0.0170648464,0.0969167631,0.0802302481,0.32836498,0.0012238515,0.0379961387,0.0312665607,0.0065555312,0.0752688172,2.41840623049154E-05,7.62263800049951E-05,0.0308319358,0.0094847446,0.0339678151
0.1261808611,0.0169683258,0.0160619457,0.0797764571,-0.120151712,0.0007457184,0.0535356218,0.0142506143,0.0059225384,-0.0264516129,1.38886287559145E-05,0.000064985,0.0140011391,-0.0010094445,0.0101766463
0.0761449387,0,0.1620779769,-0.126924433,-0.0279715117,-0.0004169386,0.0478451185,-0.0004826255,-0.0404876845,0.4565004888,2.9737140521543E-06,-0.0004233626,-0.0005684765,-0.0151381782,-0.1386387777
0.1984580341,0.0510783201,0.2131204443,-0.1600962272,-0.383193951,-0.0011371043,0.0524322269,-0.0042588043,-0.0471593842,0.069124424,-5.9088202071394E-06,-0.0008376675,-0.0042824891,-0.027004377,-0.2172395276
0.1954225758,-0.0344431688,0.1135835095,0.1457408708,-0.0207330705,0.0012737768,0.045824301,-0.0064164884,0.0430460907,-0.0179280397,-5.38333067893272E-06,-0.0083378978,-0.0064637603,-0.0258381509,0.024095134
0.1266912985,0.1022727273,0.1298097252,0,0.0628817065,0,0.040083762,-0.0135135135,0,0,-5.53849327921617E-06,0,-0.0135086067,-0.1029786682,-0.0547849016
0.085697963,-0.0340909091,0.0817816138,-0.1121947083,-0.0043623679,-0.0004919334,0.0350886946,-0.0321264661,-0.0394501838,0.0205278592,-1.01354729665946E-05,-0.0009774356,-0.0319325592,0.0616025996,-0.0649429758
0.0962557487,0.0859106529,0.1137127285,0.0969379905,0,0.0005830468,0.0268297468,0.0405405405,0.0381002955,-0.0140252454,-8.27821872380276E-06,-0.003012672,0.0402343617,-0.0180796978,-0.0024339489
0.1024343992,-0.1023890785,0.0976903291,-0.0320920992,-0.0019031585,-0.0005842396,0,-0.0108108108,-0.0133099664,0.0071684588,-9.06060945226697E-06,-0.0004464164,-0.0107552534,-0.0834700093,0.0767161167
0.1678854532,0,0.0643201341,0.1769090692,-0.0234133566,0.0010209915,0.0274198384,-0.0126126126,0.0540814961,-0.0222656674,1.80375602081233E-06,0.0039094872,-0.012558174,0.0066143227,0.0289944637
0.1102229319,0.0506756757,0.0964802011,0,0.0103525956,0,0.0164628299,-0.0405405405,7.67479244297203E-17,0.0127919911,4.05952228423338E-06,1.49667860808518E-19,-0.0403123397,0,0.0472364951
0.1231053188,-0.0506756757,0.0485132608,-0.0794171037,-0.0191780352,-0.0006753219,0.0335535423,0.1756756757,-0.0352311995,0.039202509,-2.30733772994381E-06,-0.0005496413,0.1748507084,0.0053797051,-0.0022600118
0.081215222,0,0.1296623815,-0.0319467217,0.0117971883,-0.0004800042,0.1753819971,0.0036036036,-0.0160861504,0.0058651026,-7.22385816476529E-06,-0.0006797529,0.0035838617,-0.0165797253,-0.0328363438
0.1435728892,-0.0170261067,0.147544923,-0.1600962272,0.0146407469,-0.0008942108,-0.0030611978,-0.0095389507,-0.0651726665,0.0149739026,-2.08346322935994E-05,-0.0189027602,-0.0094866928,-0.0828989488,-0.0354070729
0.3524677914,-0.1033295063,0.3548644558,-0.4210291824,0.0556791761,-0.0024260154,-0.0097453358,-0.0626535627,-0.0988279214,0.0021037868,-8.14445853605095E-05,0.0008040808,-0.0624518061,0.1257476053,-0.2311191433
0.1702485403,-0.0887573964,0.1350266645,0.0166916895,0.0045587999,0.0015793656,-0.0288720456,0.0465983225,0.0255531917,-0.0012793919,0.0001549534,-4.78915166291257E-05,0.0466281785,-0.0004811477,0.0229709643
0.1202469756,0.1063829787,0.0665690898,0.2000635122,-0.0041332503,0.0009550652,-0.0272431916,0.0119739993,0.2388398817,-0.0090022506,1.79822874654842E-05,-0.0005425056,0.0119751533,-0.0083045266,0.0668829171
0.1469513913,0,0.0166422725,0,-0.0214020178,0,-0.0257007037,0.0059269796,0,-0.0046826223,3.75987405722783E-06,0,0.0059736633,-0.0016119376,0.0881719631
0.1056220699,-0.034965035,0.0836011111,-0.0657551404,-0.0079442406,-0.0007615428,-0.024240614,0.0021388295,-0.0230462191,-0.0064516129,1.11554286645943E-06,0.0003889459,0.0022040425,-0.0052216521,0.0593292308
0.1557445522,-0.0175644028,0.0668808888,0,-0.0200939529,0,-0.0228590685,-0.0093693694,3.76093828863143E-17,-0.0029325513,-1.23553160891855E-06,9.28724930104956E-20,-0.009248919,-0.0319795573,0.1653696271
0.254776612,0,0.2531749959,-0.132126254,0.1642108705,-0.0019988737,-0.021552332,-0.0115830116,-0.0518603543,0.0564516129,2.27244194875516E-06,0.0005122552,-0.0114445096,-0.0206893506,-0.1196208621
0.0804476349,0.0531914894,0.083994528,0.0666878374,0.0030396296,0.0008015899,-0.0203167922,-0.0082046332,0.0818603929,-0.0086021505,-1.07641833713914E-06,-0.0003521689,-0.008087545,-0.0181118894,-0.0836341132
0.0895347002,-0.0176470588,0.0331300923,0.1991220369,-0.0095705849,0.0008220444,-0.0191489615,-0.0187110187,0.1162798108,-0.027370479,-1.11407582390717E-05,-0.0013093872,-0.0185901211,-0.0310340259,0.0847133736
0.1478241821,-0.1218097448,0.0662601845,0,-0.0070960677,0,-0.0180454794,-0.0563063063,0,0.0258064516,-1.64027057218459E-05,0,-0.0560285448,0.0208831619,0.014375242
0.2374736741,0.0870069606,0.0650527096,0.2618000485,-0.0227095902,0.0020050004,-0.2833852077,0.0311850312,0.0546873026,-0.0143369176,-3.96855081842815E-05,0.0014959989,0.0307912102,0.0413787012,0.1160154144
0.1808557318,-0.0170842825,0.0802194931,0.1927719036,-0.0300289269,0.0012585625,0.0083658092,0.0424710425,0.0161818388,-0.002016129,-0.0001875555,0.000197154,0.0418852395,0.0175998061,0.1654915426
0.2313922372,-0.0505617978,0.0313137495,0.3486500084,-0.182718228,0.0014201293,0.0211022642,0.0262762763,0.0147068292,-0.0228739003,0.0001033673,0.0001556857,0.0258019986,0.0083266338,0.0936219742
0.1456713691,-0.0328947368,0.0937356878,0.030930872,0.0128237453,0.0007767065,0.040629411,0.0091358965,0.0008949466,0.0660049628,3.08001232785277E-05,8.53179214572509E-06,0.0088549329,-0.0035785562,-0.0363596961
0.1275423828,-0.0328227571,0.0468678439,0,0.021472537,0,0.0549762723,0.0062588905,0,0.0073037127,1.30435130115542E-05,0,0.0059984332,0,0.026926219
0.1959419356,0,0.0154035273,0.2006107319,0.0337151579,0.0009650181,0.0502150234,0.0028875029,0.0060223422,-0.0266708834,9.27328821260028E-06,5.7069114820679E-05,0.0026264218,-0.0015488917,0.0420257513
0.1879509858,-0.0161812298,0.0459626709,0.076075931,0.015489809,0.0008394915,0.0644775967,-0.0002087029,0.0017020082,0.0705645161,5.87843682208357E-06,0.000015523,-0.0004641014,-0.003194728,0.0520238439
0.1357436067,-0.0321888412,0.0767691923,-0.0302671193,0.0028197591,-0.0005566031,0.0764520923,-0.0046271953,-0.011112723,0.045943304,1.73543752012295E-06,-0.0001002981,-0.0047994036,-0.0120363797,-0.0442244597
0.0799336018,0,0.0767691923,0,-0.0045421888,0,0.0666079733,-0.0045679482,0,0,-1.13746734355828E-06,0,-0.004710032,-0.0023390586,-0.0276273066
0.1118537216,-0.0161290323,0.2017694641,-0.1516610496,-0.0055484669,-0.0004875077,0.0581058967,-0.0070239731,-0.0591165369,0.1065918654,-5.58784764797856E-06,-0.0005751245,-0.0071116352,-0.0129308441,-0.1190085992
0.1104322738,0.0652173913,0.1550387597,0.0153309539,-0.0062623699,0.0005076359,0.0507453159,-0.0113472251,0.0046866331,0.0023655914,-7.53312494976049E-06,0.000116503,-0.0113580246,-0.0410885593,-0.1487203951
0.1394252019,0,0.2827538568,-0.1837716953,-0.010672779,-0.0006080771,0.0443597641,-0.0231152205,-0.0676637267,0.0076804916,-1.24026657589682E-05,-0.0015014707,-0.0229966133,0.0581943483,-0.2302214327
0.1073817674,0.099009901,0.1407575333,0.0620659081,-0.0063060907,0.0005007115,0.0388101239,-0.085995086,0.0379225224,-0.0049627792,-1.38086624897432E-05,-0.0005838212,-0.0855176055,-0.0053643356,-0.1309643651
0.1315869971,-0.0164293538,0.031041456,0.1081394779,0.0146182569,0.0005825519,0.0301629289,0.0292792793,0.0463695895,-0.0118349393,-1.09997811483577E-05,-0.0033672604,0.0290824196,-0.0085191444,0.141330408
0.0807327501,0.0489130435,0.1406035316,-0.0919857236,-0.0054600926,-0.0003365591,0.0302398983,0.0064864865,-0.0358788755,0.0131704524,-1.30987776105006E-05,-0.000988747,0.0064509511,-0.0081408097,-0.0296871073
0.0964211449,-0.0328227571,0.2379844961,-0.2160423267,-0.0146303533,-0.000416885,0.2208806128,0.0065387969,-0.0668745452,0.0170777989,-2.70388041681075E-05,0.0056925916,0.0066010609,0.0516447525,-0.1557285805
0.1066337561,0,0.1760871832,-0.1253731343,-0.0190134867,-0.0004824326,-0.0056913178,-0.0021060021,-0.0379764141,-0.0010080645,-6.38981186464409E-05,0.0002500927,-0.0019861053,-0.0037197261,-0.1005340606
0.0993780333,-0.067264574,0.1593646179,0.0632487785,0.0016278905,0.0004739259,-0.0140924967,0,0.065901827,-0.0085984994,0.0002648383,-0.0002615962,0.0001002616,-9.06433761881439E-05,0.1057279585
0.0940107827,0.0334821429,0.0634625323,0.0629664179,0.0120483055,0.0004268141,-0.0232654811,0.0038066235,0.047167796,-0.0047789725,2.12282531230408E-05,-0.00038092,0.0038870289,0.0034658631,0.0185221636
0.122007339,-0.0166666667,0.0956187708,-0.0626865672,-0.0163991954,-0.0005298645,-0.0219366884,0.004004004,-0.0249166609,0.0014960262,1.00135996354276E-05,0.0004909835,0.0040638106,-0.0019467004,-0.0003306103
0.1328114877,0.0669642857,0.1432682585,0.0157416045,-0.0337102169,0.0006112352,-0.020680163,-0.0052310375,0.0135029094,-0.0104292991,2.77673902430687E-06,-0.0001416136,-0.0051448124,-0.0171874865,0.0588959584
0.1161315152,0.016722408,0.1120554802,-0.0786202765,-0.0561747392,-0.0005018418,-0.0194923796,-0.0061261261,-0.0373002148,0.017921147,4.02831000344038E-06,0.0005122142,-0.0060533888,-0.0206893506,0.063923488
0.1124589756,-0.033632287,0.1111829682,0.1106853624,-0.258804173,0.0005133754,-0.0183699396,-0.0093196645,0.1098542659,-0.0134408602,-4.55056975519419E-06,-0.0007287553,-0.0092412323,-0.0207817138,0.0608718685
0.082749331,0.0166852058,0.0317665623,0,0.0886014638,0,-0.0173095713,-0.0135135135,0,0,-8.1667497493017E-06,-7.60369024276108E-19,-0.0134080703,-0.0275551499,-0.0386816957
0.0996202681,-0.0166852058,0.1768803687,-0.1725798151,-0.0901295803,-0.0004312193,-0.0163081303,-0.0142247511,-0.0722808079,0.0506912442,3.22076069250508E-06,0.0108270932,-0.0141098725,0.1455643597,-0.0971802766
0.0815900933,-0.0337837838,0.0800396287,0.0635336829,-0.0084751112,0.0003701514,-0.0153625991,0.006006006,0.0661945541,-0.0096774194,4.60309694387868E-07,-0.0004083449,0.0060024646,-0.0077729221,0.1616039957
0.1151696342,-0.033632287,0.016025892,-0.0158121946,-0.1186947259,-0.0005027,-0.0144700853,0.0024570025,-0.0083286801,-0.0008378718,-6.69921189195708E-07,0.0001455244,0.0024468183,-0.0165282862,0.1738379563
0.1130185525,-0.0673400673,0.1938335263,-0.1108095884,-0.114219873,-0.0005211787,-0.0188370796,0.0405405405,-0.0523030078,0.0150537634,0.00000579,0.0007361599,0.0404086625,0.2872344661,-0.2182569309
0.1975615391,0,0.2626035819,-0.2233740798,0.1386384101,-0.0009645133,-0.0173731625,0.0252252252,-0.076656811,-0.0010752688,1.91716962509231E-05,0.0003993776,0.025262041,0.0193100606,-0.2688491921
0.1556852919,0.1206896552,0.0964802011,0.2918167782,-0.0121446406,0.0008469621,-0.0325843896,-0.0037278658,0.383487681,-0.0215318608,-6.36110605002026E-07,-0.0007760218,-0.0036866148,-0.0206893506,0.5249748006
0.119041395,0.1351351351,0.1115552326,0.1270673659,0,0.00059409,-0.2945219176,-0.0048648649,0.0341140219,-0.0115960363,-0.000012924,-0.0206503232,-0.0048357366,-0.0028760981,0.0380319719
0.2568147663,0.1339285714,0.1696217791,0.4722481343,-0.0290610945,0.0012054871,0.0059486106,-0.0237310481,0.0597028708,-0.0069124424,-5.02989454265239E-05,0.0016889834,-0.0236135168,0.1605456455,0.1671820511
0.1707667016,0.0971922246,0.153044692,0.106621321,0.0483786063,0.0007104771,0.0235380792,-0.3459459459,0.0062728309,-0.0053102956,-0.0007534549,7.43917890388791E-05,-0.3428481116,0.0085051018,0.0271030705
0.2604630692,0.0321543408,0.4707385638,-0.347698805,0.0877651593,-0.00100752,0.0369272977,0.0316078791,-0.0605672763,0.0835863378,2.30984083896186E-05,-0.0006782562,0.0313632724,-0.0035283035,-0.1319607514
0.175707145,0.1318681319,0.2494160658,0.0929965557,0.0112986866,0.0007612494,0.0345438598,0.0059121622,0.0151430587,0.0009775171,7.55078349963127E-06,0.0008457919,0.005777925,-0.0065003703,-0.1030137088
0.2023483053,0.0982532751,0.1378880128,0.2463664212,-0.0028977755,0.0008110031,0.0323243443,0.0055440055,0.0319186591,-0.0157539385,1.1607617664738E-05,0.0009277229,0.0053703984,0.0056737377,0.0621737706
0.1461145561,0.0160944206,0.0763586619,0.045400679,-0.0051808878,0.0005391143,0.0302562312,-0.0037377803,0.0045701155,-0.0016884386,9.08460413250845E-06,7.1323811684654E-05,-0.003829417,-0.0156845833,-0.0943227684
0.1237193619,-0.128342246,0.1071312844,-0.0301700056,-0.0032603453,-0.0004317264,0.0283281101,-0.0081748415,-0.007963632,0.0020811655,3.72764250408205E-06,-0.000116732,-0.0082305815,-0.0206893506,0.0721202361
0.1724913756,0.0643086817,0.1509415409,0.1965254115,0.0011512126,0.000630891,0.0265295633,-0.0009567089,0.0233295623,-0.0044802867,5.66247651134544E-06,0.0003845157,-0.0011653027,0.0842124777,0.2245394124
